fund_type,fund_code,fund_description,department_number,department_description,appropriation_authority,appropriation_authority_description,appropriation_account,appropriation_account_description,appropration,revised_appropriation,recommendation
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,91,UNIFORM ALLOWANCE,23800,23800,23800
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,130,POSTAGE,1170,1170,1170
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,140,PROF & TECHNICAL SERVICES,669877,669877,791228
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,150,PUBLICATN & REPRODT-OUT,15085,15085,25683
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,160,REPAIR/MAINT PROPERTY,500,500,1500
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,166,"DUES, SUBSC & MEM",300,300,2300
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,169,TECHNICAL MEETING COSTS,12500,12500,12500
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,186,PAGERS,2248,2248,2248
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,190,TELEPHONE-CENTREX,25000,25000,35000
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,229,TRAN/EXP ALLOWANCE,4750,4750,4750
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,245,REIMBURSEMENT TRAVELERS,5256,5256,5256
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,270,LOCAL TRANSPORTATION,3046,3046,3046
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,340,MATERIAL AND SUPPLIES,25426,25426,29426
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,348,BOOKS AND RELATED MTL,25000,25000,29000
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,350,STATIONERY AND OFFICE SUPPL,25800,25800,29800
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,446,PURCHASE-DATA HARDWARE,13600,13600,20940
GRANTS,0K47,MATERNAL AND CHILD HEALTH BLOCK GRANT,41,DEPARTMENT OF PUBLIC HEALTH,2910,MATERNAL AND CHILD HEALTH,9438,REIMBURSEMENT - 2FM,10000,10000,10000
GRANTS,0K48,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,5,SALARIES AND WAGES - ON PAYROLL,1181980,1181980,1112603
GRANTS,0K48,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,15,SCHEDULE SALARY ADJ,11016,11016,5279
GRANTS,0K48,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,44,FRINGE BENEFITS,638294,638294,417441
GRANTS,0K48,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,125,OFF AND BUILDING SERV,1500,1500,0
GRANTS,0K48,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,130,POSTAGE,2500,2500,0
GRANTS,0K48,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,140,PROF & TECHNICAL SERVICES,0,0,141677
GRANTS,0K48,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,150,PUBLICATN & REPRODT-OUT,10710,10710,0
GRANTS,0K48,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,153,PROMOTIONS,9000,9000,0
GRANTS,0K48,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,162,REPAIR/MAINT EQUIPMENT,0,0,0
GRANTS,0K48,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,190,TELEPHONE-CENTREX,0,0,0
GRANTS,0K48,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,191,TELEPHONE-RELOCATIONS,0,0,0
GRANTS,0K48,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,270,LOCAL TRANSPORTATION,10000,10000,0
GRANTS,0K48,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,340,MATERIAL AND SUPPLIES,12000,12000,0
GRANTS,0K48,CHICAGO FAMILY CASE MANAGEMENT,41,DEPARTMENT OF PUBLIC HEALTH,2894,HEALTHY MOMS/HEALTHY KIDS,424,FURNITURE AND FURNISHINGS,0,0,0
GRANTS,0K49,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,5,SALARIES AND WAGES - ON PAYROLL,77280,77280,80511
GRANTS,0K49,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,15,SCHEDULE SALARY ADJ,909,909,0
GRANTS,0K49,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,44,FRINGE BENEFITS,29575,29575,29996
GRANTS,0K49,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,130,POSTAGE,1000,1000,750
GRANTS,0K49,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,135,DELEGATE AGENCIES,83066,83066,90066
GRANTS,0K49,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,140,PROF & TECHNICAL SERVICES,50477,50477,38871
GRANTS,0K49,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,150,PUBLICATN & REPRODT-OUT,743,743,1743
GRANTS,0K49,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,153,PROMOTIONS,1000,1000,0
GRANTS,0K49,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,169,TECHNICAL MEETING COSTS,500,500,500
GRANTS,0K49,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,181,MOBILE COMM SERVICES,450,450,450
GRANTS,0K49,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,190,TELEPHONE-CENTREX,1000,1000,1000
GRANTS,0K49,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,270,LOCAL TRANSPORTATION,800,800,813
GRANTS,0K49,HEALTHY FAMILIES ILLINOIS,41,DEPARTMENT OF PUBLIC HEALTH,2849,HEALTHY FAMILIES ILLINOIS,350,STATIONERY AND OFFICE SUPPL,200,200,2300
GRANTS,0K50,CHICAGO LANDMARKS MAP,54,PLANNING AND DEVELOPMENT,2843,2009 CHICAGO LANDMARKS MAP,150,PUBLICATN & REPRODT-OUT,24000,24000,12000
GRANTS,0K51,LOW INCOME HOUSING TRUST FUND,54,PLANNING AND DEVELOPMENT,2874,Low Income Housing Trust Fund,9103,REHABILITATION LOANS GT,0,0,10500000
GRANTS,0K52,TOBACCO ENFORCEMENT GRANT,70,BUS AFFAIRS AND CONSUMER PROT,2801,TOBACCO ENFORCEMENT GRANT,5,SALARIES AND WAGES - ON PAYROLL,0,0,277319
GRANTS,0K52,TOBACCO ENFORCEMENT GRANT,70,BUS AFFAIRS AND CONSUMER PROT,2801,TOBACCO ENFORCEMENT GRANT,15,SCHEDULE SALARY ADJ,0,0,2259
GRANTS,0K52,TOBACCO ENFORCEMENT GRANT,70,BUS AFFAIRS AND CONSUMER PROT,2801,TOBACCO ENFORCEMENT GRANT,44,FRINGE BENEFITS,0,0,103319
GRANTS,0K52,TOBACCO ENFORCEMENT GRANT,70,BUS AFFAIRS AND CONSUMER PROT,2801,TOBACCO ENFORCEMENT GRANT,140,PROF & TECHNICAL SERVICES,0,0,15103
GRANTS,0M02,OEMC,58,OEMC,2826,COM ED - WEATHERIZATION,140,PROF & TECHNICAL SERVICES,50000,50000,47000
GRANTS,0M02,OEMC,58,OEMC,2835,NEXTEL FREQUENCY RECONFIG,140,PROF & TECHNICAL SERVICES,500000,500000,493000
GRANTS,0M06,OEMC GENERAL GRANT,58,OEMC,2859,REGIONAL CATASTROPHIC PREPARE,5,SALARIES AND WAGES - ON PAYROLL,93036,93036,0
GRANTS,0M06,OEMC GENERAL GRANT,58,OEMC,2859,REGIONAL CATASTROPHIC PREPARE,44,FRINGE BENEFITS,35784,35784,0
GRANTS,0M06,OEMC GENERAL GRANT,58,OEMC,2859,REGIONAL CATASTROPHIC PREPARE,140,PROF & TECHNICAL SERVICES,3071180,3071180,0
GRANTS,0M07,PRIVATE FUNDED GRANTS,84,CHICAGO DEPT OF TRANSPORTATION,2901,OUTSIDE FUNDING CONTRIBUTIONS,540,CONSTR BLDG/STRUCTURE,75000,75000,1000000
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2869,BUFFER ZONE PROTECTION 2010,140,PROF & TECHNICAL SERVICES,1400000,1400000,0
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2872,EMERGENCY OPERATIONS CENTER,140,PROF & TECHNICAL SERVICES,955000,955000,0
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2875,PORT SECURITY GRANT 2010,140,PROF & TECHNICAL SERVICES,841000,841000,0
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2876,REGIONAL CATASTROPHIC PREPARE,140,PROF & TECHNICAL SERVICES,3417000,3417000,0
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2877,URBAN AREAS SECURITY INITIATIV,5,SALARIES AND WAGES - ON PAYROLL,683421,683421,0
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2877,URBAN AREAS SECURITY INITIATIV,15,SCHEDULE SALARY ADJ,1593,1593,0
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2877,URBAN AREAS SECURITY INITIATIV,44,FRINGE BENEFITS,262860,262860,0
GRANTS,0M08,STATE FUNDED IDOT PROJECTS,58,OEMC,2877,URBAN AREAS SECURITY INITIATIV,140,PROF & TECHNICAL SERVICES,29956126,29956126,0
GRANTS,0M11,FEDERAL USEPA,58,OEMC,2888,HAZARD MITIGATION,140,PROF & TECHNICAL SERVICES,500000,500000,0
GRANTS,0M12,WACKER DRIVE - CONGRESS PARKWAY,84,CHICAGO DEPT OF TRANSPORTATION,2975,Federal 2006 STP,140,PROF & TECHNICAL SERVICES,279000,279000,0
GRANTS,0M12,WACKER DRIVE - CONGRESS PARKWAY,84,CHICAGO DEPT OF TRANSPORTATION,2976,Federal 2006 Highway Priority,140,PROF & TECHNICAL SERVICES,24000,24000,0
GRANTS,0M12,WACKER DRIVE - CONGRESS PARKWAY,84,CHICAGO DEPT OF TRANSPORTATION,2984,I-GO Peer to Peer Car Sharing,140,PROF & TECHNICAL SERVICES,716000,716000,716000
GRANTS,0M13,OEMC - PUBLIC SAFETY,58,OEMC,2880,JP MORGAN CHASE FOUNDATION,140,PROF & TECHNICAL SERVICES,575000,575000,0
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2831,PORT SECURITY GRANT,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2883,URBAN AREAS SECURITY INITIATIV,5,SALARIES AND WAGES - ON PAYROLL,947314,947314,0
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2883,URBAN AREAS SECURITY INITIATIV,15,SCHEDULE SALARY ADJ,6147,6147,0
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2883,URBAN AREAS SECURITY INITIATIV,44,FRINGE BENEFITS,389832,389832,0
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2883,URBAN AREAS SECURITY INITIATIV,140,PROF & TECHNICAL SERVICES,30535362,30535366,10000000
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2884,METRO MEDICAL RESPONSE SYSTEM,140,PROF & TECHNICAL SERVICES,282000,282000,282000
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2885,REGIONAL CATASTROPHIC PREP.,5,SALARIES AND WAGES - ON PAYROLL,0,0,93036
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2885,REGIONAL CATASTROPHIC PREP.,44,FRINGE BENEFITS,0,0,34662
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2885,REGIONAL CATASTROPHIC PREP.,140,PROF & TECHNICAL SERVICES,959000,959000,831302
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2890,URBAN AREAS SECURITY INITIATIV,6,SALARY PROVISION,0,0,621992
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2890,URBAN AREAS SECURITY INITIATIV,140,PROF & TECHNICAL SERVICES,24642000,24642000,19378008
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2893,VIDEO SURVEILLANCE NETWORK,140,PROF & TECHNICAL SERVICES,1000000,1000000,1000000
GRANTS,0M14,OEMC FEDERAL GRANTS,58,OEMC,2894,SECURING THE CITIES,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0M28,FEDERAL SECTION 117,84,CHICAGO DEPT OF TRANSPORTATION,2937,FEDERAL SECTION 117,140,PROF & TECHNICAL SERVICES,1189000,1189000,0
GRANTS,0M29,TCSP FEDERAL THROUGH STATE,84,CHICAGO DEPT OF TRANSPORTATION,2936,COMM. AND SYSTEM PRESERVATION,540,CONSTR BLDG/STRUCTURE,0,0,1000000
GRANTS,0M35,CHICAGO CLIMATE ACTION PLAN,84,CHICAGO DEPT OF TRANSPORTATION,2884,EPA SECTION 319,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0M35,CHICAGO CLIMATE ACTION PLAN,84,CHICAGO DEPT OF TRANSPORTATION,2973,METRO WATER RECLAMATION DIST.,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0M35,CHICAGO CLIMATE ACTION PLAN,84,CHICAGO DEPT OF TRANSPORTATION,2980,Green Corps Inv. Species Remvl,140,PROF & TECHNICAL SERVICES,397000,397000,0
GRANTS,0M39,OEMC GRANTS 2013,5,OFFICE OF BUDGET & MANAGEMENT,2807,URBAN AREA SECURITY INITIATIVE,5,SALARIES AND WAGES - ON PAYROLL,158684,158684,158684
GRANTS,0M39,OEMC GRANTS 2013,5,OFFICE OF BUDGET & MANAGEMENT,2807,URBAN AREA SECURITY INITIATIVE,15,SCHEDULE SALARY ADJ,0,0,3899
GRANTS,0M39,OEMC GRANTS 2013,5,OFFICE OF BUDGET & MANAGEMENT,2807,URBAN AREA SECURITY INITIATIVE,44,FRINGE BENEFITS,64661,64661,62634
GRANTS,0M39,OEMC GRANTS 2013,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,5,SALARIES AND WAGES - ON PAYROLL,0,0,1757909
GRANTS,0M39,OEMC GRANTS 2013,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,15,SCHEDULE SALARY ADJ,0,0,9515
GRANTS,0M39,OEMC GRANTS 2013,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,44,FRINGE BENEFITS,0,0,674913
GRANTS,0M39,OEMC GRANTS 2013,58,OEMC,2811,URBAN AREA SECURITY INITIATIVE,140,PROF & TECHNICAL SERVICES,32000000,32000000,29332446
GRANTS,0M39,OEMC GRANTS 2013,58,OEMC,2820,EMERGENCY MGMT ASSISTANCE,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0M39,OEMC GRANTS 2013,58,OEMC,2831,PORT SECURITY GRANT,140,PROF & TECHNICAL SERVICES,3405000,3405000,169000
GRANTS,0M39,OEMC GRANTS 2013,58,OEMC,2896,Camera Safety Partnership Prog,140,PROF & TECHNICAL SERVICES,70000,70000,0
GRANTS,0M42,USDA,81,DEPT STREETS AND SANITATION,2827,EAB Urban Forestry Restoration,140,PROF & TECHNICAL SERVICES,73000,73000,0
GRANTS,0M46,BRIDGE FUNDS (HBRRP) - FEDERAL,84,CHICAGO DEPT OF TRANSPORTATION,2835,BRIDGE FUNDS (HBRRP) FED,540,CONSTR BLDG/STRUCTURE,0,0,4000000
GRANTS,0M46,BRIDGE FUNDS (HBRRP) - FEDERAL,84,CHICAGO DEPT OF TRANSPORTATION,2836,BRIDGE FUNDS (HBRRP) STATE,540,CONSTR BLDG/STRUCTURE,0,0,1000000
GRANTS,0M47,ROADWAY BEAUTIFICATION AND ENHANCEMENT,84,CHICAGO DEPT OF TRANSPORTATION,2864,DCEO GRANT,140,PROF & TECHNICAL SERVICES,100000,100000,0
GRANTS,0M47,ROADWAY BEAUTIFICATION AND ENHANCEMENT,84,CHICAGO DEPT OF TRANSPORTATION,2864,DCEO GRANT,540,CONSTR BLDG/STRUCTURE,250000,250000,5835000
GRANTS,0M48,MAJOR BRIDGE - FEDERAL,84,CHICAGO DEPT OF TRANSPORTATION,2906,MAJOR BRIDGE,540,CONSTR BLDG/STRUCTURE,0,0,4480000
GRANTS,0M49,STP - ENHANCEMENT - STATE,84,CHICAGO DEPT OF TRANSPORTATION,2872,STP ENHANCEMENT PROGRAM,140,PROF & TECHNICAL SERVICES,0,0,480000
GRANTS,0M49,STP - ENHANCEMENT - STATE,84,CHICAGO DEPT OF TRANSPORTATION,2872,STP ENHANCEMENT PROGRAM,540,CONSTR BLDG/STRUCTURE,0,0,15523000
GRANTS,0M50,STP - PRIORITY,84,CHICAGO DEPT OF TRANSPORTATION,2931,STP PRIORITY,540,CONSTR BLDG/STRUCTURE,2175000,2175000,640000
GRANTS,0M51,HIGHWAY SAFETY IMPROVEMENT,84,CHICAGO DEPT OF TRANSPORTATION,2925,HIGHWAY SAFETY IMPROVEMENT PGM,140,PROF & TECHNICAL SERVICES,0,0,400000
GRANTS,0M52,SAFE ROUTES TP SCHOOL,84,CHICAGO DEPT OF TRANSPORTATION,2921,SAFE ROUTES TO SCHOOL,540,CONSTR BLDG/STRUCTURE,0,0,1264000
GRANTS,0M54,IDOT FUNDS - BRIDGE MAINTENANCE,84,CHICAGO DEPT OF TRANSPORTATION,2880,DISCRETIONARY BRIDGE PROGRAM,540,CONSTR BLDG/STRUCTURE,600000,600000,600000
GRANTS,0M55,IDOT FUNDS - ARTERIAL STREETS,84,CHICAGO DEPT OF TRANSPORTATION,2801,IDOT FD-ARTERIAL STREETS,140,PROF & TECHNICAL SERVICES,0,0,1845000
GRANTS,0M55,IDOT FUNDS - ARTERIAL STREETS,84,CHICAGO DEPT OF TRANSPORTATION,2801,IDOT FD-ARTERIAL STREETS,540,CONSTR BLDG/STRUCTURE,0,0,41780000
GRANTS,0M56,HIGHWAY SAFETY INJURY PREVENTION,84,CHICAGO DEPT OF TRANSPORTATION,2974,Highway Safety Pgm. Injury Prv,140,PROF & TECHNICAL SERVICES,0,0,385000
GRANTS,0M57,CHICAGO MET AGENCY LOCAL ASSISTANCE,84,CHICAGO DEPT OF TRANSPORTATION,2968,CMAP LOCAL ASSISTANCE PROGRAM,140,PROF & TECHNICAL SERVICES,0,0,100000
GRANTS,0M58,TRANSPORTATION PLANNING,84,CHICAGO DEPT OF TRANSPORTATION,2825,TRANSPORTATION PLANNING,5,SALARIES AND WAGES - ON PAYROLL,0,0,106985
GRANTS,0M58,TRANSPORTATION PLANNING,84,CHICAGO DEPT OF TRANSPORTATION,2825,TRANSPORTATION PLANNING,15,SCHEDULE SALARY ADJ,0,0,2904
GRANTS,0M58,TRANSPORTATION PLANNING,84,CHICAGO DEPT OF TRANSPORTATION,2825,TRANSPORTATION PLANNING,44,FRINGE BENEFITS,0,0,44066
GRANTS,0M58,TRANSPORTATION PLANNING,84,CHICAGO DEPT OF TRANSPORTATION,2825,TRANSPORTATION PLANNING,140,PROF & TECHNICAL SERVICES,811000,811000,846045
GRANTS,0M59,VERTICAL CLEARANCE IMPROVEMENT PROGRAM,84,CHICAGO DEPT OF TRANSPORTATION,2815,VERTICAL CLEARANCE IMPROVEMENT,540,CONSTR BLDG/STRUCTURE,2001000,2001000,2720000
GRANTS,0M60,STP CONSTRUCTION,84,CHICAGO DEPT OF TRANSPORTATION,2820,STP FEDERAL CONSTRUCTION,540,CONSTR BLDG/STRUCTURE,0,0,75654000
GRANTS,0M61,IDOT EMERGENCY REPAIR PROGRAM,84,CHICAGO DEPT OF TRANSPORTATION,2923,IDOT EMERGENCY REPAIR PROGRAM,540,CONSTR BLDG/STRUCTURE,1240000,1240000,0
GRANTS,0M62,IDOT SECTION 408 TRAFFIC SAFETY,84,CHICAGO DEPT OF TRANSPORTATION,2922,IDOT SECTION 408 TRAFFIC SAFTY,140,PROF & TECHNICAL SERVICES,548000,548000,500000
GRANTS,0M63,STATE ARTERIAL STREET RESURFACING,84,CHICAGO DEPT OF TRANSPORTATION,2972,STATE ARTERIAL ST RESURFACING,140,PROF & TECHNICAL SERVICES,0,0,0
GRANTS,0M65,STP - ENGINEERING,84,CHICAGO DEPT OF TRANSPORTATION,2830,STP FEDERAL ENGINEERING,140,PROF & TECHNICAL SERVICES,0,0,36233000
GRANTS,0M66,TRANSPORTATION INVESTMENTS ECON RECOVERY,84,CHICAGO DEPT OF TRANSPORTATION,2919,TIGER,540,CONSTR BLDG/STRUCTURE,0,0,15900000
GRANTS,0M67,CONGESTION MITIGATION AIR QUALITY,84,CHICAGO DEPT OF TRANSPORTATION,2805,CONG MITIG AIR QUAL-FEDERAL,140,PROF & TECHNICAL SERVICES,0,0,19512000
GRANTS,0M67,CONGESTION MITIGATION AIR QUALITY,84,CHICAGO DEPT OF TRANSPORTATION,2805,CONG MITIG AIR QUAL-FEDERAL,540,CONSTR BLDG/STRUCTURE,0,0,200143000
GRANTS,0M69,HIGH PRIORITY / SAFETEA - LU,84,CHICAGO DEPT OF TRANSPORTATION,2869,SAFETEA-LU - FEDERAL,140,PROF & TECHNICAL SERVICES,0,0,1280000
GRANTS,0M69,HIGH PRIORITY / SAFETEA - LU,84,CHICAGO DEPT OF TRANSPORTATION,2869,SAFETEA-LU - FEDERAL,540,CONSTR BLDG/STRUCTURE,0,0,16680000
GRANTS,0M72,COOK COUNTY HIGHWAY PROGRAM,84,CHICAGO DEPT OF TRANSPORTATION,2873,COOK COUNTY HIGHWAY PROGRAM,140,PROF & TECHNICAL SERVICES,200000,200000,0
GRANTS,0M72,COOK COUNTY HIGHWAY PROGRAM,84,CHICAGO DEPT OF TRANSPORTATION,2873,COOK COUNTY HIGHWAY PROGRAM,540,CONSTR BLDG/STRUCTURE,2164000,2164000,400000
GRANTS,0M73,ILLINOIS GREEN INFRASTRUCTURE,84,CHICAGO DEPT OF TRANSPORTATION,2938,IGIG,140,PROF & TECHNICAL SERVICES,110000,110000,1675000
GRANTS,0M80,TAXI ADA VEHICLE EQUIPMENT,84,CHICAGO DEPT OF TRANSPORTATION,2983,Taxi ADA Vehicle Equipment,140,PROF & TECHNICAL SERVICES,1772000,1772000,0
GRANTS,0N15,ONE SUMMER CHICAGO PLUS,50,FAMILY AND SUPPORT SERVICES,2940,ONE SUMMER PLUS,140,PROF & TECHNICAL SERVICES,250000,250000,250000
GRANTS,0N18,NATO LEGACY FUND PROJECT FOR DFSS,50,FAMILY AND SUPPORT SERVICES,2947,NATO Legacy,140,PROF & TECHNICAL SERVICES,1000000,1000000,0
GRANTS,0N19,EMERGENCY FOOD AND SHELTER,50,FAMILY AND SUPPORT SERVICES,2942,Emergency /Transitional Housng,5,SALARIES AND WAGES - ON PAYROLL,0,0,119352
GRANTS,0N19,EMERGENCY FOOD AND SHELTER,50,FAMILY AND SUPPORT SERVICES,2942,Emergency /Transitional Housng,44,FRINGE BENEFITS,0,0,44466
GRANTS,0N19,EMERGENCY FOOD AND SHELTER,50,FAMILY AND SUPPORT SERVICES,2942,Emergency /Transitional Housng,140,PROF & TECHNICAL SERVICES,0,0,4294628
GRANTS,0N19,EMERGENCY FOOD AND SHELTER,50,FAMILY AND SUPPORT SERVICES,2942,Emergency /Transitional Housng,159,LEASE PURCHASE AGREEMNT,0,0,100520
GRANTS,0N19,EMERGENCY FOOD AND SHELTER,50,FAMILY AND SUPPORT SERVICES,2942,Emergency /Transitional Housng,162,REPAIR/MAINT EQUIPMENT,0,0,48611
GRANTS,0N19,EMERGENCY FOOD AND SHELTER,50,FAMILY AND SUPPORT SERVICES,2942,Emergency /Transitional Housng,9651,REIMREIMB CORP,0,0,206423
GRANTS,0N20,SERVICES TO VICTIMS OF DOMESTIC VIOLENCE,50,FAMILY AND SUPPORT SERVICES,2827,SERVICES TO VICTIMS OF DOM VIO,5,SALARIES AND WAGES - ON PAYROLL,125371,125371,125684
GRANTS,0N20,SERVICES TO VICTIMS OF DOMESTIC VIOLENCE,50,FAMILY AND SUPPORT SERVICES,2827,SERVICES TO VICTIMS OF DOM VIO,15,SCHEDULE SALARY ADJ,0,0,2160
